Genre,Rating,UserRating,motion_image_high,motion_image_low,blink_rate,lean_forward,lean_backward,head_rotation,eye_rotation,Happiness_Avg,Happiness_Std,Happiness_25P,Happiness_75P,Happiness_Peaks,Happiness_0,Happiness_25,Happiness_50,Happiness_75,Sadness_Avg,Sadness_Std,Sadness_25P,Sadness_75P,Sadness_Peaks,Sadness_0,Sadness_25,Sadness_50,Sadness_75,Surprise_Avg,Surprise_Std,Surprise_25P,Surprise_75P,Surprise_Peaks,Surprise_0,Surprise_25,Surprise_50,Surprise_75,Fear_Avg,Fear_Std,Fear_25P,Fear_75P,Fear_Peaks,Fear_0,Fear_25,Fear_50,Fear_75,Anger_Avg,Anger_Std,Anger_25P,Anger_75P,Anger_Peaks,Anger_0,Anger_25,Anger_50,Anger_75,Disgust_Avg,Disgust_Std,Disgust_25P,Disgust_75P,Disgust_Peaks,Disgust_0,Disgust_25,Disgust_50,Disgust_75,Contempt_Avg,Contempt_Std,Contempt_25P,Contempt_75P,Contempt_Peaks,Contempt_0,Contempt_25,Contempt_50,Contempt_75,Blink_Avg,Blink_Std,Blink_25P,Blink_75P,Blink_Peaks,Blink_0,Blink_25,Blink_50,Blink_75,HeadPose_X_Avg,HeadPose_X_Std,HeadPose_X_25P,HeadPose_X_75P,HeadPose_X_Peaks,HeadPose_X_0,HeadPose_X_25,HeadPose_X_50,HeadPose_X_75,HeadRotation_X_Avg,HeadRotation_X_Std,HeadRotation_X_25P,HeadRotation_X_75P,HeadRotation_X_Peaks,HeadRotation_X_0,HeadRotation_X_25,HeadRotation_X_50,HeadRotation_X_75,EyeAngel_X_Avg,EyeAngel_X_Std,EyeAngel_X_25P,EyeAngel_X_75P,EyeAngel_X_Peaks,EyeAngel_X_0,EyeAngel_X_25,EyeAngel_X_50,EyeAngel_X_75,Motion_image_Avg,Motion_image_Std,Motion_image_25P,Motion_image_75P,Motion_image_Peaks,Motion_image_0,Motion_image_25,Motion_image_50,Motion_image_75
Horror,28,73,0.42504866969500327,0.4918883841661259,2.3255813953488373,0.08527131782945736,0.01959517657192076,0.34862187769164515,0.001937984496124031,0.00103359173126615,0.011334009892693828,0.0,0.0,0.0012919896640826874,0.0,0.0023838209982788294,0.0017469879518072291,0.0,0.6083462532299733,0.29286985935310955,0.39,0.78,0.031007751937984496,0.3487693631669535,0.7030292598967298,0.6574956970740103,0.7191910499139416,0.3985572782084415,0.29766603544030495,0.15,0.5900000000000001,0.03294573643410853,0.13120481927710842,0.38886402753872634,0.5823493975903615,0.48903614457831324,1.1556912144702831,0.6174341383374252,0.66,1.5499999999999998,0.03251507321274763,0.5301118760757315,1.5850344234079174,1.2164802065404476,1.2827624784853702,0.7041343669250647,0.47962761511682117,0.4,0.86,0.03273040482342808,0.5306110154905335,1.2831497418244406,0.5187005163511187,0.47937177280550775,0.34607019810508205,0.31809631258201126,0.06000000000000001,0.54,0.03294573643410853,0.12812392426850258,0.36328743545611014,0.3260154905335628,0.5642168674698795,0.014149440137812242,0.07487363219945195,0.0,0.0,0.009259259259259259,0.0,0.011987951807228916,0.03586919104991395,0.008227194492254734,0.1455835486649423,0.4159435916271736,0.0,0.12,0.028208440999138672,0.051179001721170396,0.23895008605851978,0.2167641996557659,0.07382960413080894,74.05506029285117,3.5482566356611076,72.6,76.5,0.024117140396210164,74.0196213425129,71.46721170395868,72.5185025817556,77.76531841652323,-0.17508527131782906,0.04149292950508658,-0.208,-0.13775,0.027131782945736434,-0.21173493975903618,-0.19807142857142856,-0.13999569707401033,-0.14950602409638555,-0.06931459948320401,0.04350283849063674,-0.093,-0.044,0.027347114556416884,-0.08858519793459553,-0.07932271944922548,-0.059467297762478485,-0.04941049913941481,16373.721947017015,40361.83187300031,10025.0,18573.0,0.019384018953262975,15494.884582256675,13491.375538329026,18960.579672695952,17483.492678725237
Documentry,65,73,0.30070357907617007,0.6873661670235546,10.942249240121582,0.139209726443769,0.6987841945288754,0.44376899696048633,0.10030395136778116,0.009486322188449848,0.10178735888534832,0.0,0.0,0.0006079027355623101,0.0,0.0,0.036938031591737544,0.0009842041312272175,0.49558966565349266,0.36107761843332997,0.24,0.69,0.030699088145896655,0.5464763061968408,0.412089914945322,0.4866950182260024,0.5345929526123937,0.9493343465045586,1.173451852308601,0.13,1.3775,0.033738601823708206,0.2841433778857837,0.26317132442284324,1.908942891859052,1.3368043742405833,1.2848267477203636,1.08150548078591,0.54,1.68,0.031610942249240125,0.7861482381530984,0.7782381530984204,2.068760631834751,1.4998906439854194,0.4154589665653474,0.3126405342672562,0.21,0.5275000000000001,0.03130699088145897,0.39066828675577153,0.34640340218712035,0.5944835965978129,0.3283232077764277,0.47432218844984597,0.46590559804940923,0.1,0.7275,0.030699088145896655,0.5444106925880924,0.232539489671932,0.7417010935601458,0.37650060753341436,0.03658358662613982,0.21231398204745344,0.0,0.0,0.008206686930091186,0.011664641555285543,0.0012393681652490887,0.13001215066828678,0.0033292831105710815,0.2009999999999994,0.4694626706658119,0.0,0.18,0.02188449848024316,0.07151883353584447,0.08517618469015797,0.27618469015795866,0.370498177399757,70.48033434650449,55.98468935042685,75.1,84.8,0.021580547112462007,79.69708383961118,76.88955042527338,113.1771567436209,11.70886998784933,-0.18811124620060823,0.06358520684570429,-0.222,-0.168,0.023404255319148935,-0.1982636695018226,-0.18165492102065614,-0.17918104495747267,-0.19211178614823815,-0.04830425531914877,0.11136398655260805,-0.107,-0.019,0.025227963525835867,-0.0694131227217497,-0.06613244228432565,-0.0765722964763062,0.019399756986634265,55544.41775615689,61579.007015783165,23742.0,89082.0,0.020674977196716328,35581.255164034024,23608.95261239368,78238.55650060753,84441.6354799514
Romance,32,50,0.2843811394891945,0.637278978388998,4.397752259956022,0.3410701197165893,0.4019056926459809,0.2404104568775959,0.006840947959931591,7.329587099926704e-06,0.0002706659324987413,0.0,0.0,0.0002443195699975568,0.0,2.9296875e-05,0.0,0.0,0.49330808697776546,0.36432928523486335,0.22,0.6699999999999999,0.03151722452968483,0.4307421875,0.5240039062499999,0.33794921874999995,0.6778515625,0.8922746151966819,0.9017363400750006,0.23,1.36,0.032250183239677495,1.125439453125,1.07146484375,0.579072265625,0.7872070312499999,1.2351649157097464,0.9823407784995498,0.54,1.84,0.03298314194967017,1.4116113281249998,1.2928515625,0.8802441406250001,1.3480175781250001,0.33252626435377347,0.3238407698086668,0.06,0.48,0.03151722452968483,0.175048828125,0.160400390625,0.558876953125,0.433447265625,0.5128609821646708,0.4956048266099267,0.19,0.63,0.03200586366967994,0.269404296875,0.42306640624999997,0.46109374999999997,0.89572265625,0.0034717810896652814,0.029287590372592934,0.0,0.0,0.004153432689958466,0.001865234375,0.0012695312499999998,0.0,0.0107421875,0.1287075494747122,0.2676957460399367,0.0,0.14,0.027363791839726363,0.1954296875,0.032978515624999996,0.070654296875,0.21533203125,-17.803005130710986,8.809442040821766,-25.9,-11.5,0.019056926459809432,-19.4287109375,-15.6939453125,-17.068066406249997,-18.9072265625,-0.16485829464940158,0.05204782890165996,-0.199,-0.128,0.02443195699975568,-0.17159960937500002,-0.16647070312499998,-0.14079003906249998,-0.1796640625,0.0980200342047403,0.04179665653910964,0.079,0.121,0.028585389689714146,0.09901953125000001,0.107205078125,0.09720019531249999,0.0880703125,55948.21603128055,44924.479858982195,39669.25,78442.0,0.019550342130987292,68407.9638671875,51862.677734375,44725.0751953125,58411.14453125
Adventure,35,65,0.3275551553354345,0.6170643854119766,8.872955411158413,0.29890208380013444,0.6831727537530808,0.06587497199193368,0.0425722608111136,0.019079094779296445,0.13620102990337055,0.0,0.0,0.003136903428187318,0.06734767025089605,0.0,0.0,0.008951612903225806,0.3994667264171996,0.782251306716648,0.04,0.41,0.030472776159533945,1.0243548387096773,0.10975806451612903,0.12224014336917564,0.3407168458781362,0.6355299126148327,0.8208507740277895,0.27,0.75,0.032041227873627606,1.1589964157706094,0.4300268817204301,0.5286827956989247,0.4226881720430108,0.816246919112706,1.0663370821293534,0.39,0.8600000000000001,0.032041227873627606,1.6127329749103945,0.5326971326164874,0.5781720430107526,0.5392652329749104,0.21976025095227097,0.5534266029126332,0.0,0.21,0.029128388976025096,0.4556541218637993,0.08896953405017922,0.03803763440860215,0.29613799283154124,0.5126036298453917,0.7098666148627671,0.12,0.5700000000000001,0.030248711628949137,1.0288620071684589,0.2750806451612903,0.2743189964157706,0.4703853046594981,0.040302487116289504,0.21019344553430863,0.0,0.0,0.004033161550526552,0.1452867383512545,0.0,0.0,0.01588709677419355,0.2995720367465802,0.618987454622762,0.0,0.25,0.019717678691463143,0.9167831541218638,0.21237455197132615,0.06391577060931901,0.004910394265232975,29.944118306072067,49.821767862197696,6.2,48.6,0.019717678691463143,11.172759856630826,43.774910394265234,47.119892473118284,17.5497311827957,-0.11234461124803924,0.11952852245360485,-0.14400000000000002,-0.08,0.02442303383374412,-0.09576075268817204,-0.14329569892473118,-0.12295878136200715,-0.08691487455197133,-0.05196370154604486,0.10332393491631708,-0.1025,-0.01,0.02576742101725297,-0.10176612903225808,-0.072668458781362,-0.07686559139784946,0.0437410394265233,277060.8242940385,144009.48414447723,186126.5,438019.0,0.020842671447781264,276230.5215053763,218591.8216845878,472502.0734767025,139417.6729390681
Science-Fiction ,30,75,0.09318874957641478,0.0023720772619451034,5.450874831763122,0.11541049798115748,0.017496635262449527,0.06594885598923284,0.0,0.005316285329744281,0.03399171643498721,0.0,0.0,0.0006729475100942127,0.021236559139784946,0.0,0.0,0.0,0.18343876177658133,0.18641984357801328,0.01,0.31,0.03297442799461642,0.16995967741935486,0.1251478494623656,0.04498655913978496,0.392002688172043,0.486954912516823,0.2845351704042866,0.28,0.6699999999999999,0.03230148048452221,0.26893817204301074,0.5703494623655915,0.7684677419354838,0.3363037634408602,0.6070726783310911,0.34496002544106374,0.37,0.76,0.03398384925975774,0.6130645161290322,0.5917204301075268,0.7800268817204301,0.43900537634408604,0.11411507402422609,0.19491203398235898,0.0,0.14,0.02725437415881561,0.1593682795698925,0.08012096774193549,0.21540322580645163,0.0007123655913978495,0.2941386271870784,0.22342872566263292,0.1,0.45,0.03263795423956931,0.38879032258064516,0.17216397849462367,0.13616935483870968,0.4765725806451613,0.02213324360699866,0.12012737999141956,0.0,0.0,0.0016823687752355316,0.08841397849462365,0.0,0.0,0.0,0.16632907133243616,0.3272665831012331,0.0,0.17,0.026917900403768506,0.06751344086021506,0.02735215053763441,0.043844086021505385,0.5257123655913979,24.45686406460302,3.25983430273376,24.3,26.0,0.02557200538358008,26.515188172043015,25.20967741935484,25.366263440860216,20.5,-0.05032267833109009,0.10704288666929884,-0.14525,0.035,0.021534320323014805,-0.10097043010752686,0.010311827956989247,0.07893548387096774,-0.18911424731182794,-0.030127523553163015,0.034581941716581514,-0.053,-0.01,0.02826379542395693,-0.021659946236559143,-0.03259408602150538,-0.017260752688172044,-0.048719086021505376,72696.10737125546,46896.76751687948,68158.0,71494.0,0.02524402558061259,80258.13593539703,68838.83714670256,68591.14939434725,72716.09555854644
Crime,27,80,0.2451539338654504,0.4659825161535538,4.751131221719457,0.020739064856711915,0.04675716440422323,0.05015082956259427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172771493212669,0.2577063686347067,0.03,0.21,0.03469079939668175,0.19495481927710845,0.1485090361445783,0.1122590361445783,0.23388554216867471,0.29572398190045196,0.2273670577156473,0.15,0.39,0.03129713423831071,0.2227409638554217,0.26438253012048196,0.27737951807228917,0.41554216867469884,0.44220965309200605,0.37232914148806207,0.22,0.56,0.03205128205128205,0.6180722891566265,0.2877560240963855,0.3056927710843374,0.5534036144578314,0.09332202111613895,0.15244101207662242,0.0,0.12,0.029788838612368026,0.022123493975903616,0.05382530120481927,0.15662650602409642,0.14004518072289157,0.26814102564102454,0.33786967418215236,0.08,0.34,0.03544494720965309,0.43465361445783135,0.2379819277108434,0.13141566265060242,0.2661144578313253,0.00016214177978883862,0.004361549660525058,0.0,0.0,0.0,0.0,0.0,0.0,0.0006475903614457831,0.22032428355957728,0.5828850710725648,0.0,0.12,0.02526395173453997,0.08953313253012049,0.035722891566265055,0.2049548192771084,0.5496837349397591,18.40275263951735,6.187429911684453,16.9,20.0,0.024509803921568627,22.876807228915663,19.087500000000002,17.447439759036143,14.00527108433735,-0.10009238310708878,0.0639182580064429,-0.128,-0.056,0.024132730015082957,-0.16254216867469878,-0.09500301204819277,-0.06025301204819278,-0.0816039156626506,-0.0261372549019608,0.03483332106203954,-0.042,-0.006999999999999999,0.024509803921568627,-0.023094879518072292,-0.033841867469879515,-0.027611445783132536,-0.01978765060240964,30079.53036589966,53294.773596122934,22842.5,28453.5,0.021124104111655977,34668.98190045249,24228.95173453997,26955.785822021116,34304.32277526395
Comedy,37,75,0.33086585912965455,0.5737999102736653,8.439383791024783,0.2650145121678946,0.3302076356329538,0.7282875641884349,0.0,0.19430229962045087,0.6154967265070697,0.0,0.0,0.005581603036392052,0.6796339285714286,0.08916964285714286,0.008232142857142858,0.0,0.37341370841705407,0.5777001004619676,0.0,0.55,0.026568430453226165,0.32445535714285717,0.23310714285714285,0.5545625,0.3792321428571429,0.7769055592766265,0.5153438236743325,0.41,1.04,0.030810448760884127,0.6814375,0.6419017857142858,1.2248928571428572,0.5551875000000001,0.9257602143335587,0.6388240764412003,0.48,1.21,0.030810448760884127,0.9676696428571429,0.8263660714285715,1.3076785714285712,0.5963839285714286,0.20827640098236025,0.2642751105127628,0.0,0.32,0.02790801518196026,0.44595535714285717,0.075625,0.2368392857142857,0.07392857142857141,0.8586358562179048,0.7108827940137576,0.1,1.51,0.030810448760884127,0.3170446428571429,0.26238392857142856,1.308169642857143,1.5442589285714288,0.7634405001116398,0.794117227514103,0.22,0.9,0.03148024112525117,1.6568303571428573,0.7702946428571429,0.4483303571428571,0.17625892857142858,0.23448984148247304,0.5410434415526174,0.0,0.13,0.027461486939048894,0.1789107142857143,0.11313392857142857,0.48107142857142854,0.16274107142857144,56.43884795713303,9.611401090321792,51.3,63.4,0.023219468631390936,50.862946428571426,50.97723214285714,58.571071428571436,65.14410714285715,0.22781000223264156,0.060595417895411695,0.197,0.271,0.02723822281759321,0.1982339285714286,0.19567142857142855,0.2616589285714286,0.2548303571428572,-0.06134248716231298,0.03814257890206069,-0.084,-0.042,0.02790801518196026,-0.04426339285714286,-0.057557142857142855,-0.07060892857142857,-0.07267589285714286,86205.2793657883,44692.9219926852,72218.5,91903.25,0.01965163019205002,93731.90357142857,69835.56160714285,89283.34821428571,91604.275
Cartoon,34,50,0.286818282181497,0.6250827997350409,5.934065934065934,0.08065934065934066,0.11714285714285715,0.8468131868131868,0.005054945054945055,0.0021648351648351624,0.017922283887807193,0.0,0.0,0.001098901098901099,0.0,0.0,0.008655536028119507,0.0,0.40171428571428397,0.5270980184702612,0.03,0.54,0.02945054945054945,0.17206502636203866,0.34543936731107205,0.8597891036906855,0.22811950790861163,0.5377934065934057,0.4518166953334761,0.21,0.69,0.03054945054945055,0.23058875219683658,0.4203075571177504,1.0752196836555359,0.42245166959578206,0.6950857142857141,0.5622459352118215,0.29000000000000004,0.92,0.03142857142857143,0.29949912126537787,0.5867574692442883,1.4427768014059754,0.4476713532513181,0.24371208791208634,0.27881536718182204,0.02,0.38,0.032527472527472526,0.09816344463971881,0.29048330404217926,0.4775395430579965,0.10702108963093147,0.696674725274724,0.48610903913850734,0.18,1.12,0.03230769230769231,0.7973198594024605,0.22318980667838315,0.6063181019332162,1.1575483304042178,0.33077582417582113,0.2589526741216364,0.1,0.51,0.031868131868131866,0.3247627416520211,0.2807732864674868,0.5419947275922671,0.1734182776801406,0.4643120879120906,0.9277297445755186,0.0,0.19,0.023736263736263738,0.08728471001757471,0.06317223198594026,1.632311072056239,0.0722231985940246,71.1702417582417,3.449911374002736,69.3,73.1,0.0210989010989011,71.21247803163445,70.31564147627415,74.01379613356767,68.8202108963093,0.24792197802197835,0.04778059813091963,0.21600000000000005,0.28600000000000003,0.025714285714285714,0.2730272407732865,0.2080395430579965,0.24341388400702987,0.26607996485061514,-0.09249076923076982,0.03275073935323767,-0.109,-0.07200000000000001,0.028351648351648353,-0.08928734622144113,-0.09166695957820739,-0.09317662565905097,-0.09540158172231987,27255.380962848976,40607.02193782415,20644.0,28966.0,0.017586282699494395,31120.19947275923,25395.69244288225,22176.001757469243,30199.42706502636
Horror,16,90,0.23863344464423325,0.365784741844336,7.358201328564128,0.005876341338783853,0.012519161982626469,0.6382217680122637,0.0022994379151762903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314402146142052,0.3770392719320995,0.1,0.38,0.03244762391415432,0.3532686414708887,0.14864147088866192,0.33880490296220633,0.4157814096016343,0.501065406234032,0.4526685668310577,0.11,0.81,0.03244762391415432,0.19508682328907048,0.1718386108273749,0.701123595505618,0.9339019407558733,0.634159427695451,0.5708748144728543,0.19,0.93,0.03551354113438937,0.33319713993871297,0.2257609805924413,0.8376200204290092,1.1372829417773236,0.15824476239141513,0.19164895814508345,0.03,0.21,0.03398058252427184,0.10863125638406539,0.05988764044943821,0.20027579162410622,0.26324821246169566,0.33405978538579384,0.20693656550786507,0.17,0.48,0.03295861011752683,0.23631256384065374,0.32294177732379975,0.48816138917262514,0.2872931562819203,0.00594787940725599,0.026837450553477245,0.0,0.0,0.014052120592743996,0.0036670071501532175,0.0020020429009193056,0.002829417773237998,0.015280898876404492,0.18264435360245235,0.5204043943827511,0.0,0.12,0.029381706693919263,0.11381001021450461,0.11066394279877426,0.0715423901940756,0.4340449438202247,54.00562084823691,2.4648687398649325,51.7,55.7,0.02810424118548799,55.4614913176711,55.500817160367724,52.192236976506635,52.59131767109296,0.21906872764435345,0.0572351566051278,0.18600000000000005,0.264,0.03091466530403679,0.14816241062308477,0.2055526046986721,0.2490817160367722,0.27229724208375894,-0.06882575370465013,0.036612715954915866,-0.08800000000000001,-0.044,0.02810424118548799,-0.06858835546475996,-0.06412563840653729,-0.07352298263534218,-0.06865883554647599,53485.65806286736,42133.67809399202,48122.0,54033.0,0.02402248913876821,55420.374872318695,49561.35035750766,50513.65474974464,58123.84065372829
Documentry,38,30,0.07705692269450659,0.8006462838677604,6.6765578635014835,0.05316518298714144,0.040553907022749754,0.7025222551928784,0.022007912957467853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5712982195845643,0.8376274286416104,0.08,0.73,0.031899109792284865,1.0092292490118577,0.5458596837944664,0.1447332015810277,0.5814920948616601,0.6787932739861542,0.654286558483877,0.3175,0.79,0.033135509396636995,0.9304347826086958,0.38083003952569167,0.36853754940711464,1.0309683794466402,0.9358358061325414,0.9709957348184832,0.44,1.03,0.032640949554896145,1.2145256916996046,0.5885770750988143,0.5472233201581027,1.3871245059288537,0.2978412462908014,0.25260955828894505,0.1,0.43,0.030415430267062313,0.20558300395256918,0.19687747035573122,0.2699604743083004,0.5169367588932806,0.4980069238377823,0.4492842951731381,0.1675,0.72,0.033135509396636995,0.4966403162055336,0.6838833992094862,0.19441699604743082,0.6136758893280633,0.01387240356083085,0.07443506111427695,0.0,0.0,0.00791295746785361,0.0003853754940711463,0.00014822134387351777,0.011600790513833992,0.04330039525691699,0.1406454005934716,0.2600906515916624,0.0,0.22,0.02101879327398615,0.02238142292490119,0.011146245059288537,0.24336956521739128,0.28452569169960473,57.053733926805315,6.344198781485518,57.4,58.7,0.025469831849653807,56.54308300395257,57.66235177865613,57.39525691699605,56.21788537549407,0.20806849653808115,0.06817312575027779,0.188,0.252,0.026211671612265085,0.1447104743083004,0.20095454545454547,0.23615217391304347,0.24902964426877472,-0.06533382789317502,0.050755590197249456,-0.092,-0.034,0.028931750741839762,-0.08502766798418973,-0.056428853754940715,-0.07586857707509881,-0.043551383399209484,59357.679445955975,46587.95708159206,50417.0,54369.0,0.020034627751669552,68466.83976261127,51160.646884272996,54237.827893175076,63348.492581602375
Romance,14,50,0.15699922660479504,0.26862593451920597,9.692307692307693,0.07333333333333333,0.015897435897435898,0.6920512820512821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47329743589742723,0.744704756529121,0.01,0.6599999999999999,0.03205128205128205,1.4538524590163935,0.11026639344262296,0.05752049180327869,0.2693340163934426,0.905064102564104,0.4064147360391247,0.6300000000000001,1.12,0.03282051282051282,1.1371823770491805,0.6034118852459016,0.8294979508196721,1.044344262295082,1.0248846153846136,0.5357905540832255,0.6900000000000001,1.2,0.03282051282051282,1.3131352459016392,0.6826434426229508,0.8632377049180328,1.2338217213114755,0.18131794871794835,0.228701984082697,0.0,0.28,0.03,0.0846311475409836,0.11895491803278689,0.13342213114754098,0.38713114754098366,0.48391282051281903,0.3377853169218972,0.24,0.66,0.03307692307692308,0.5286782786885246,0.42651639344262293,0.5491598360655738,0.4279918032786886,0.022225641025641018,0.11428635067328606,0.0,0.0,0.019743589743589744,0.005092213114754099,0.007079918032786885,0.00665983606557377,0.06996926229508196,0.1381666666666664,0.3161937778835413,0.0,0.14,0.026923076923076925,0.18462090163934425,0.07297131147540983,0.15177254098360654,0.14273565573770491,48.788897435897454,4.352129755453448,48.2,50.8,0.022307692307692306,50.52110655737705,47.72909836065573,48.550102459016394,48.001639344262294,0.2399043589743592,0.08539402108526929,0.18,0.306,0.02435897435897436,0.1292469262295082,0.2599395491803279,0.2919313524590164,0.276656762295082,-0.06858128205128211,0.037045985417382826,-0.093,-0.042,0.027435897435897437,-0.053012295081967226,-0.06651741803278689,-0.0770030737704918,-0.07727151639344262,99449.84970505258,40481.88360196486,91731.5,101582.0,0.02462169787124904,96697.02871794872,98920.22051282051,100926.89230769231,100857.62153846154
Adventure,55,90,0.5752672637965905,0.18260618318405086,15.508328546812177,0.3449167145318782,0.5152211372774268,0.5999425617461229,0.0537047673750718,0.09669730040206775,0.20660190953763524,0.0,0.13,0.011200459506031017,0.0,0.03195177956371987,0.1796785304247991,0.1749138920780712,1.2550947731188966,0.9457203712539313,0.54,1.81,0.02556002297530155,1.216394948335247,1.0969001148105624,1.5580252583237657,1.140711825487945,1.174141298104541,1.2333911793688304,0.34,1.53,0.028144744399770247,1.6089781859931114,1.2996670493685418,1.1204707233065443,0.6584615384615384,1.7615537047673788,1.2227916377647092,0.89,2.19,0.02556002297530155,1.9155568312284734,1.9659586681974741,1.9204362801377728,1.2318025258323766,0.7480959218839739,0.5519311571992467,0.3,1.04,0.02929350947731189,0.3157749712973594,0.9687715269804822,0.9187026406429392,0.783857634902411,0.9392331993107416,0.9035743527394496,0.19,1.36,0.024411257897759907,0.39140068886337537,0.7494259471871412,1.5004362801377729,1.111492537313433,0.36795232624928126,0.6185189797118283,0.0,0.54,0.01809304997128087,0.00020665901262916186,0.2540642939150402,0.8536854190585534,0.36287026406429385,0.22418437679494563,0.43389424442951857,0.0,0.26,0.020103388856978748,0.09204362801377726,0.249150401836969,0.09074626865671641,0.4635132032146958,65.004192992533,16.66278245367864,56.6,77.2,0.01809304997128087,44.56257175660161,70.52939150401836,70.91113662456947,73.64718714121699,0.213266800689259,0.0820211139046469,0.16699999999999998,0.265,0.022975301550832855,0.13890470723306544,0.23170034443168772,0.26381400688863377,0.21738461538461537,-0.0877366456059737,0.05800087049248356,-0.112,-0.054000000000000006,0.026421596783457783,-0.0746980482204363,-0.09831458094144661,-0.09116532721010333,-0.08609529276693456,94069.80580293019,47873.50466729509,91309.0,104028.0,0.021832806664751507,77674.09644087256,100740.95177956372,93367.11251435132,103823.4867967853
Science-Fiction ,15,80,0.27220330102174484,0.20094314906995023,14.538822303282961,0.16779572694111516,0.4286086503387181,0.6492965085982283,0.000781657113079729,0.02378843147472641,0.1517448823051419,0.0,0.0,0.000781657113079729,0.09510416666666667,0.0,0.0,0.0,0.6025924960917116,0.8120828962321905,0.0,1.14,0.02631578947368421,0.5705833333333333,1.32303125,0.05180208333333334,0.4616354166666667,0.9970270974465865,0.6296830554915496,0.59,1.2000000000000002,0.03230849400729546,1.4819166666666668,0.7240104166666667,0.7934479166666667,0.9843854166666667,1.2588014590932846,0.8099082285859688,0.74,1.6800000000000002,0.03230849400729546,1.92921875,1.1018854166666665,0.8584479166666666,1.1398854166666665,0.35477331943720447,0.4861212593132448,0.02,0.55,0.03178738926524231,0.7268854166666666,0.2651145833333334,0.14276041666666667,0.28267708333333336,0.7139317352787923,0.6343799227587837,0.3125,0.8300000000000001,0.03282959874934862,1.4441666666666668,0.6875729166666666,0.3178645833333333,0.40280208333333334,0.06152683689421578,0.2256183422637929,0.0,0.0,0.008077123501823866,0.13801041666666666,0.10761458333333333,0.0,0.000125,0.5166128191766515,0.9601537219804629,0.0,0.33,0.019801980198019802,1.1182395833333334,0.7319166666666668,0.028479166666666667,0.18353125,50.65945805106829,13.817048687069102,52.2,57.0,0.020062532569046377,32.99489583333333,55.06520833333334,55.04989583333333,59.24697916666666,0.20746899426784807,0.09813525343751174,0.16225,0.273,0.028139656070870246,0.252290625,0.16690729166666665,0.22763020833333333,0.18187604166666665,-0.06706644085461178,0.044617197440258737,-0.08900000000000001,-0.039,0.0286607608129234,-0.10345312499999999,-0.04739166666666667,-0.055473958333333344,-0.06159479166666667,74105.49413604378,43381.549554187244,69159.0,76780.0,0.02137086265311441,65520.464583333334,80154.91875,70772.43958333334,79514.396875
